#################################
SPE_OSOAA_GoyensRuddick2022
LUT for the Sunglint Pointing Enhancement (Goyens and Ruddick, 2022, Appl Opt)
version: 1.0
date: 20220922
author: Clémence Goyens (RBINS)
rho_u = pi*L(surface reflected)/Ed (dimensionless) at theta_v as in Goyens and Ruddick, 2022, Appl Opt, Eq. 4
vza1 and vza2 are viewing zenith angle from 20 to 80° as in Goyens and Ruddick, 2022, Appl Opt, Fig. 6
w stands for wind speed in m/s ranging from 1 to 14 m/s
D is the D factor as in Goyens and Ruddick, 2022, Appl Opt, Eq. 7
SZA is the solar zenith angle ranging from 20 to 70°
rh is relative humidity (%)
aot is aot at 900 nm
amod is aerosol model accordinf to Shettle and Fenn (1979)
Shettle & Fenn model
1 : Tropospheric
2 : Urban
3 : Maritime
4 : Coastal
#########################################
"vza1","rho_u1","ws","rho_u2","vza2","D","sza","rh","aot","amod"
30,0.133183,"10",0.105316204301075,20,0.0278667956989247,30,70,0.05,2
30,0.121815,"11",0.0974883225806452,20,0.0243266774193548,30,70,0.05,2
30,0.112253,"12",0.0907430290322581,20,0.0215099709677419,30,70,0.05,2
30,0.1041,"13",0.0848729,20,0.0192271,30,70,0.05,2
30,0.0970646,"14",0.0797191032258064,20,0.0173454967741936,30,70,0.05,2
30,0.855238,"1",0.305917129032258,20,0.549320870967742,30,70,0.1,2
30,0.526145,"2",0.270102247311828,20,0.256042752688172,30,70,0.1,2
30,0.380441,"3",0.22916826344086,20,0.15127273655914,30,70,0.1,2
30,0.298209,"4",0.196575182795699,20,0.101633817204301,30,70,0.1,2
30,0.24538,"5",0.171375397849462,20,0.0740046021505376,30,70,0.1,2
30,0.20857,"6",0.151639403225806,20,0.0569305967741936,30,70,0.1,2
30,0.181449,"7",0.135874290322581,20,0.0455747096774194,30,70,0.1,2
30,0.160636,"8",0.123035790322581,20,0.0376002096774194,30,70,0.1,2
30,0.144159,"9",0.112400102150538,20,0.0317588978494624,30,70,0.1,2
30,0.130791,"10",0.103454188172043,20,0.027336811827957,30,70,0.1,2
30,0.119727,"11",0.0958320913978495,20,0.0238949086021505,30,70,0.1,2
30,0.11042,"12",0.0892626387096774,20,0.0211573612903226,30,70,0.1,2
30,0.102481,"13",0.0835443661290323,20,0.0189366338709678,30,70,0.1,2
30,0.0956303,"14",0.0785232064516129,20,0.0171070935483871,30,70,0.1,2
30,0.832174,"1",0.298651016129032,20,0.533522983870968,30,70,0.15,2
30,0.512726,"2",0.263793930107527,20,0.248932069892473,30,70,0.15,2
30,0.371216,"3",0.223993521505376,20,0.147222478494624,30,70,0.15,2
30,0.291316,"4",0.192298543010753,20,0.0990174569892473,30,70,0.15,2
30,0.239965,"5",0.167787462365591,20,0.0721775376344086,30,70,0.15,2
30,0.204171,"6",0.148583134408602,20,0.0555878655913978,30,70,0.15,2
30,0.177792,"7",0.13324076344086,20,0.0445512365591398,30,70,0.15,2
30,0.157542,"8",0.120742650537634,20,0.0367993494623656,30,70,0.15,2
30,0.141506,"9",0.110385806451613,20,0.0311201935483871,30,70,0.15,2
30,0.128492,"10",0.101673010752688,20,0.0268189892473118,30,70,0.15,2
30,0.117719,"11",0.09424675,20,0.02347225,30,70,0.15,2
30,0.108654,"12",0.0878455650537634,20,0.0208084349462366,30,70,0.15,2
30,0.100921,"13",0.0822724677419355,20,0.0186485322580645,30,70,0.15,2
30,0.0942458,"14",0.0773780639784946,20,0.0168677360215054,30,70,0.15,2
30,0.81005,"1",0.291681811827957,20,0.518368188172043,30,70,0.2,2
30,0.499849,"2",0.257744838709677,20,0.242104161290323,30,70,0.2,2
30,0.36236,"3",0.219030677419355,20,0.143329322580645,30,70,0.2,2
30,0.284696,"4",0.188196177419355,20,0.0964998225806452,30,70,0.2,2
30,0.234765,"5",0.164346043010753,20,0.0704189569892473,30,70,0.2,2
30,0.199945,"6",0.145652489247312,20,0.0542925107526882,30,70,0.2,2
30,0.174276,"7",0.130713940860215,20,0.0435620591397849,30,70,0.2,2
30,0.154565,"8",0.118542295698925,20,0.0360227043010753,30,70,0.2,2
30,0.138952,"9",0.108453322580645,20,0.0304986774193548,30,70,0.2,2
30,0.126278,"10",0.0999627284946236,20,0.0263152715053764,30,70,0.2,2
30,0.115784,"11",0.0927259064516129,20,0.0230580935483871,30,70,0.2,2
30,0.106952,"12",0.0864857161290323,20,0.0204662838709677,30,70,0.2,2
30,0.0994144,"13",0.0810517129032258,20,0.0183626870967742,30,70,0.2,2
30,0.0929067,"14",0.0762784758064516,20,0.0166282241935484,30,70,0.2,2
30,0.693704,"1",0.255122010752688,20,0.438581989247312,30,70,0.5,2
30,0.432074,"2",0.226009806451613,20,0.206064193548387,30,70,0.5,2
30,0.315727,"3",0.193001795698925,20,0.122725204301075,30,70,0.5,2
30,0.249821,"4",0.166690376344086,20,0.083130623655914,30,70,0.5,2
30,0.20734,"5",0.146302655913978,20,0.0610373440860215,30,70,0.5,2
30,0.177653,"6",0.130298139784946,20,0.0473548602150538,30,70,0.5,2
30,0.155722,"7",0.117485193548387,20,0.0382368064516129,30,70,0.5,2
30,0.138844,"8",0.107024521505376,20,0.0318194784946237,30,70,0.5,2
30,0.125448,"9",0.098338685483871,20,0.027109314516129,30,70,0.5,2
30,0.114549,"10",0.0910151451612903,20,0.0235338548387097,30,70,0.5,2
30,0.105511,"11",0.0847633413978495,20,0.0207476586021505,30,70,0.5,2
30,0.0978895,"12",0.0793646844086021,20,0.0185248155913979,30,70,0.5,2
30,0.0913755,"13",0.0746574494623656,20,0.0167180505376344,30,70,0.5,2
30,0.0857389,"14",0.0705145865591398,20,0.0152243134408602,30,70,0.5,2
30,0.875379,"1",0.312349268817204,20,0.563029731182796,30,80,0.05,2
30,0.537927,"2",0.27569723655914,20,0.26222976344086,30,80,0.05,2
30,0.388584,"3",0.2337745,20,0.1548095,30,80,0.05,2
30,0.304326,"4",0.200398107526882,20,0.103927892473118,30,80,0.05,2
30,0.250208,"5",0.174595892473118,20,0.0756121075268817,30,80,0.05,2
30,0.212509,"6",0.154390827956989,20,0.0581181720430108,30,80,0.05,2
30,0.184738,"7",0.138254704301075,20,0.0464832956989248,30,80,0.05,2
30,0.16343,"8",0.125116575268817,20,0.0383134247311828,30,80,0.05,2
30,0.146563,"9",0.11423388172043,20,0.0323291182795699,30,80,0.05,2
30,0.13288,"10",0.105081747311828,20,0.027798252688172,30,80,0.05,2
30,0.121557,"11",0.0972840553763441,20,0.0242729446236559,30,80,0.05,2
30,0.112033,"12",0.0905642758064516,20,0.0214687241935484,30,80,0.05,2
30,0.10391,"13",0.0847157795698925,20,0.0191942204301075,30,80,0.05,2
30,0.0969013,"14",0.0795806317204301,20,0.0173206682795699,30,80,0.05,2
30,0.847568,"1",0.303660069892473,20,0.543907930107527,30,80,0.1,2
30,0.52181,"2",0.268163951612903,20,0.253646048387097,30,80,0.1,2
30,0.377547,"3",0.227609268817204,20,0.149937731182796,30,80,0.1,2
30,0.296107,"4",0.195314123655914,20,0.100792876344086,30,80,0.1,2
30,0.243774,"5",0.170339537634409,20,0.0734344623655914,30,80,0.1,2
30,0.2073,"6",0.150776413978495,20,0.0565235860215054,30,80,0.1,2
30,0.180421,"7",0.135146548387097,20,0.0452744516129032,30,80,0.1,2
30,0.159788,"8",0.122415510752688,20,0.0373724892473118,30,80,0.1,2
30,0.14345,"9",0.111866446236559,20,0.0315835537634409,30,80,0.1,2
30,0.130192,"10",0.102992233870968,20,0.0271997661290323,30,80,0.1,2
30,0.119217,"11",0.0954287435483871,20,0.0237882564516129,30,80,0.1,2
30,0.109983,"12",0.0889093241935484,20,0.0210736758064516,30,80,0.1,2
30,0.102106,"13",0.0832335225806452,20,0.0188724774193548,30,80,0.1,2
30,0.0953063,"14",0.0782490553763441,20,0.0170572446236559,30,80,0.1,2
30,0.820983,"1",0.295349811827957,20,0.525633188172043,30,80,0.15,2
30,0.506393,"2",0.26095838172043,20,0.24543461827957,30,80,0.15,2
30,0.36698,"3",0.221708693548387,20,0.145271306451613,30,80,0.15,2
30,0.288236,"4",0.190448252688172,20,0.097787747311828,30,80,0.15,2
30,0.237608,"5",0.166266537634409,20,0.0713414623655914,30,80,0.15,2
30,0.202306,"6",0.147315543010753,20,0.0549904569892473,30,80,0.15,2
30,0.17628,"7",0.132170043010753,20,0.0441099569892473,30,80,0.15,2
30,0.156295,"8",0.119830177419355,20,0.0364648225806452,30,80,0.15,2
30,0.140462,"9",0.109599768817204,20,0.0308622311827957,30,80,0.15,2
30,0.12761,"10",0.100990591397849,20,0.0266194086021505,30,80,0.15,2
30,0.116967,"11",0.093652002688172,20,0.023314997311828,30,80,0.15,2
30,0.10801,"12",0.0873239758064516,20,0.0206860241935484,30,80,0.15,2
30,0.100365,"13",0.0818126876344086,20,0.0185523123655914,30,80,0.15,2
30,0.093765,"14",0.0769719279569892,20,0.0167930720430108,30,80,0.15,2
30,0.795538,"1",0.287388817204301,20,0.508149182795699,30,80,0.2,2
30,0.491625,"2",0.254055688172043,20,0.237569311827957,30,80,0.2,2
30,0.356858,"3",0.216058774193548,20,0.140799225806452,30,80,0.2,2
30,0.280691,"4",0.185788467741935,20,0.0949025322580646,30,80,0.2,2
30,0.231695,"5",0.162363919354839,20,0.0693310806451613,30,80,0.2,2
30,0.197515,"6",0.144000215053763,20,0.0535147849462366,30,80,0.2,2
30,0.172304,"7",0.129317241935484,20,0.0429867580645162,30,80,0.2,2
30,0.152935,"8",0.117348629032258,20,0.0355863709677419,30,80,0.2,2
30,0.13759,"9",0.107426930107527,20,0.0301630698924731,30,80,0.2,2
30,0.125125,"10",0.0990726580645161,20,0.0260523419354838,30,80,0.2,2
30,0.114798,"11",0.0919462462365591,20,0.0228517537634409,30,80,0.2,2
30,0.106105,"12",0.0858014387096774,20,0.0203035612903226,30,80,0.2,2
30,0.098684,"13",0.080448685483871,20,0.018235314516129,30,80,0.2,2
30,0.0922745,"14",0.0757453467741935,20,0.0165291532258064,30,80,0.2,2
30,0.662903,"1",0.245888612903226,20,0.417014387096774,30,80,0.5,2
30,0.414503,"2",0.218066865591398,20,0.196436134408602,30,80,0.5,2
30,0.303898,"3",0.186580166666667,20,0.117317833333333,30,80,0.5,2
30,0.241164,"4",0.161465543010753,20,0.0796984569892473,30,80,0.5,2
30,0.200676,"5",0.14198761827957,20,0.0586883817204301,30,80,0.5,2
30,0.172344,"6",0.126681532258064,20,0.0456624677419355,30,80,0.5,2
30,0.151387,"7",0.114412548387097,20,0.0369744516129032,30,80,0.5,2
30,0.135233,"8",0.104381747311828,20,0.030851252688172,30,80,0.5,2
30,0.122407,"9",0.0960512655913978,20,0.0263557344086022,30,80,0.5,2
30,0.111963,"10",0.0890222720430107,20,0.0229407279569892,30,80,0.5,2
30,0.103291,"11",0.0830152919354839,20,0.0202757080645161,30,80,0.5,2
30,0.0959725,"12",0.0778240494623656,20,0.0181484505376344,30,80,0.5,2
30,0.089709,"13",0.0732918768817204,20,0.0164171231182796,30,80,0.5,2
30,0.0842863,"14",0.0693015784946237,20,0.0149847215053763,30,80,0.5,2
30,0.872106,"1",0.311419424731183,20,0.560686575268817,30,90,0.05,2
30,0.536103,"2",0.2749005,20,0.2612025,30,90,0.05,2
30,0.387383,"3",0.233139290322581,20,0.154243709677419,30,90,0.05,2
30,0.303464,"4",0.199887607526882,20,0.103576392473118,30,90,0.05,2
30,0.249557,"5",0.174180612903226,20,0.0753763870967742,30,90,0.05,2
30,0.212,"6",0.154048064516129,20,0.057951935483871,30,90,0.05,2
30,0.184329,"7",0.137968591397849,20,0.0463604086021505,30,90,0.05,2
30,0.163096,"8",0.124874247311828,20,0.038221752688172,30,90,0.05,2
30,0.146286,"9",0.114026446236559,20,0.0322595537634409,30,90,0.05,2
30,0.132648,"10",0.104904155913978,20,0.0277438440860215,30,90,0.05,2
30,0.121361,"11",0.0971298940860215,20,0.0242311059139785,30,90,0.05,2
30,0.111866,"12",0.0904302446236559,20,0.0214357553763441,30,90,0.05,2
30,0.103768,"13",0.0845985946236559,20,0.0191694053763441,30,90,0.05,2
30,0.0967797,"14",0.0794781010752688,20,0.0173015989247312,30,90,0.05,2
30,0.841194,"1",0.301840817204301,20,0.539353182795699,30,90,0.1,2
30,0.518253,"2",0.266605209677419,20,0.251647790322581,30,90,0.1,2
30,0.3752,"3",0.226363715053763,20,0.148836284946237,30,90,0.1,2
30,0.29442,"4",0.194314016129032,20,0.100105983870968,30,90,0.1,2
30,0.242497,"5",0.169524924731183,20,0.0729720752688172,30,90,0.1,2
30,0.206299,"6",0.150101833333333,20,0.0561971666666667,30,90,0.1,2
30,0.179616,"7",0.134580349462366,20,0.0450356505376344,30,90,0.1,2
30,0.159129,"8",0.12193685483871,20,0.0371921451612903,30,90,0.1,2
30,0.142903,"9",0.111456494623656,20,0.0314465053763441,30,90,0.1,2
30,0.129734,"10",0.102639086021505,20,0.0270949139784946,30,90,0.1,2
30,0.11883,"11",0.0951232048387097,20,0.0237067951612903,30,90,0.1,2
30,0.109653,"12",0.0886430537634409,20,0.0210099462365591,30,90,0.1,2
30,0.101823,"13",0.0830006446236559,20,0.0188223553763441,30,90,0.1,2
30,0.0950642,"14",0.0780446940860215,20,0.0170195059139785,30,90,0.1,2
30,0.811703,"1",0.292691424731183,20,0.519011575268817,30,90,0.15,2
30,0.501205,"2",0.258679204301075,20,0.242525795698925,30,90,0.15,2
30,0.363554,"3",0.21988752688172,20,0.14366647311828,30,90,0.15,2
30,0.285765,"4",0.188981349462366,20,0.0967836505376344,30,90,0.15,2
30,0.235735,"5",0.165068483870968,20,0.0706665161290323,30,90,0.15,2
30,0.200836,"6",0.146324091397849,20,0.0545119086021505,30,90,0.15,2
30,0.175096,"7",0.131337704301075,20,0.0437582956989247,30,90,0.15,2
30,0.155323,"8",0.119122193548387,20,0.0362008064516129,30,90,0.15,2
30,0.139655,"9",0.108994327956989,20,0.0306606720430108,30,90,0.15,2
30,0.126931,"10",0.100468803763441,20,0.0264621962365591,30,90,0.15,2
30,0.116394,"11",0.0931999731182796,20,0.0231940268817204,30,90,0.15,2
30,0.107521,"12",0.086929552688172,20,0.020591447311828,30,90,0.15,2
30,0.0999457,"13",0.0814667112903226,20,0.0184789887096774,30,90,0.15,2
30,0.0934049,"14",0.0766678306451613,20,0.0167370693548387,30,90,0.15,2
30,0.783532,"1",0.283935650537634,20,0.499596349462366,30,90,0.2,2
30,0.484901,"2",0.251093752688172,20,0.233807247311828,30,90,0.2,2
30,0.352405,"3",0.213686806451613,20,0.138718193548387,30,90,0.2,2
30,0.27748,"4",0.183879634408602,20,0.0936003655913979,30,90,0.2,2
30,0.229257,"5",0.160803317204301,20,0.0684536827956989,30,90,0.2,2
30,0.195598,"6",0.142704838709677,20,0.0528931612903226,30,90,0.2,2
30,0.170759,"7",0.128228682795699,20,0.0425303172043011,30,90,0.2,2
30,0.151668,"8",0.11642523655914,20,0.0352427634408602,30,90,0.2,2
30,0.136532,"9",0.106632954301075,20,0.0298990456989247,30,90,0.2,2
30,0.124235,"10",0.0983867575268817,20,0.0258482424731183,30,90,0.2,2
30,0.114045,"11",0.0913519150537634,20,0.0226930849462365,30,90,0.2,2
30,0.105462,"12",0.0852822548387097,20,0.0201797451612903,30,90,0.2,2
30,0.0981325,"13",0.0799933,20,0.0181392,30,90,0.2,2
30,0.0917999,"14",0.0753446053763441,20,0.0164552946236559,30,90,0.2,2
30,0.637725,"1",0.238493774193548,20,0.399231225806452,30,90,0.5,2
30,0.400262,"2",0.211710198924731,20,0.188551801075269,30,90,0.5,2
30,0.294378,"3",0.181456790322581,20,0.112921209677419,30,90,0.5,2
30,0.234242,"4",0.157316032258065,20,0.0769259677419355,30,90,0.5,2
30,0.195379,"5",0.138574220430108,20,0.0568047795698925,30,90,0.5,2
30,0.168152,"6",0.123834397849462,20,0.0443176021505376,30,90,0.5,2
30,0.147983,"7",0.112004940860215,20,0.035978059139785,30,90,0.5,2
30,0.132428,"8",0.102330400537634,20,0.0300975994623656,30,90,0.5,2
30,0.120056,"9",0.0942815849462365,20,0.0257744150537634,30,90,0.5,2
30,0.10997,"10",0.0874830747311828,20,0.0224869252688172,30,90,0.5,2
30,0.101588,"11",0.0816692956989247,20,0.0199187043010753,30,90,0.5,2
30,0.0945066,"12",0.0766399129032258,20,0.0178666870967742,30,90,0.5,2
30,0.088442,"13",0.0722467102150538,20,0.0161952897849462,30,90,0.5,2
30,0.0831871,"14",0.0683758731182796,20,0.0148112268817204,30,90,0.5,2
30,0.86793,"1",0.310350994623656,20,0.557579005376344,30,98,0.05,2
30,0.533872,"2",0.273990537634409,20,0.259881462365591,30,98,0.05,2
30,0.385968,"3",0.232429048387097,20,0.153538951612903,30,98,0.05,2
30,0.302484,"4",0.19933364516129,20,0.10315035483871,30,98,0.05,2
30,0.248842,"5",0.173741682795699,20,0.0751003172043011,30,98,0.05,2
30,0.211458,"6",0.153696489247312,20,0.0577615107526882,30,98,0.05,2
30,0.183909,"7",0.137682612903226,20,0.0462263870967742,30,98,0.05,2
30,0.162763,"8",0.12463902688172,20,0.0381239731182796,30,98,0.05,2
30,0.146018,"9",0.113832010752688,20,0.0321859892473118,30,98,0.05,2
30,0.132431,"10",0.104740610215054,20,0.0276903897849462,30,98,0.05,2
30,0.121183,"11",0.0969931247311828,20,0.0241898752688172,30,98,0.05,2
30,0.11172,"12",0.0903148,20,0.0214052,30,98,0.05,2
30,0.103647,"13",0.0845006962365591,20,0.0191463037634409,30,98,0.05,2
30,0.0966786,"14",0.0793947596774194,20,0.0172838403225807,30,98,0.05,2
30,0.833064,"1",0.299745096774193,20,0.533318903225807,30,98,0.1,2
30,0.513895,"2",0.264817827956989,20,0.249077172043011,30,98,0.1,2
30,0.372427,"3",0.224966016129032,20,0.147460983870968,30,98,0.1,2
30,0.292494,"4",0.193220903225806,20,0.0992730967741935,30,98,0.1,2
30,0.241086,"5",0.168656903225806,20,0.0724290967741935,30,98,0.1,2
30,0.205228,"6",0.149403629032258,20,0.0558243709677419,30,98,0.1,2
30,0.178782,"7",0.134011365591398,20,0.0447706344086022,30,98,0.1,2
30,0.158467,"8",0.121466387096774,20,0.0370006129032258,30,98,0.1,2
30,0.14237,"9",0.111066623655914,20,0.031303376344086,30,98,0.1,2
30,0.129298,"10",0.102311922043011,20,0.0269860779569892,30,98,0.1,2
30,0.118471,"11",0.0948463661290323,20,0.0236246338709677,30,98,0.1,2
30,0.109357,"12",0.088408464516129,20,0.020948535483871,30,98,0.1,2
30,0.101577,"13",0.0828009424731183,20,0.0187760575268817,30,98,0.1,2
30,0.0948594,"14",0.0778741059139785,20,0.0169852940860215,30,98,0.1,2
30,0.799867,"1",0.289617553763441,20,0.510249446236559,30,98,0.15,2
30,0.494841,"2",0.256056919354839,20,0.238784080645161,30,98,0.15,2
30,0.359492,"3",0.217833021505376,20,0.141658978494624,30,98,0.15,2
30,0.28294,"4",0.187371951612903,20,0.0955680483870968,30,98,0.15,2
30,0.233659,"5",0.163788290322581,20,0.0698707096774194,30,98,0.15,2
30,0.199255,"6",0.145289177419355,20,0.0539658225806451,30,98,0.15,2
30,0.173861,"7",0.130490688172043,20,0.043370311827957,30,98,0.15,2
30,0.154338,"8",0.118422370967742,20,0.0359156290322581,30,98,0.15,2
30,0.138859,"9",0.108409994623656,20,0.0304490053763441,30,98,0.15,2
30,0.126281,"10",0.0999770725806452,20,0.0263039274193548,30,98,0.15,2
30,0.115857,"11",0.0927826516129032,20,0.0230743483870968,30,98,0.15,2
30,0.107075,"12",0.0865743134408602,20,0.0205006865591398,30,98,0.15,2
30,0.0995757,"13",0.081164302688172,20,0.018411397311828,30,98,0.15,2
30,0.0930961,"14",0.0764087876344086,20,0.0166873123655914,30,98,0.15,2
30,0.768263,"1",0.279946580645161,20,0.488316419354839,30,98,0.2,2
30,0.476668,"2",0.247687053763441,20,0.228980946236559,30,98,0.2,2
30,0.347137,"3",0.211012252688172,20,0.136124747311828,30,98,0.2,2
30,0.273801,"4",0.181775817204301,20,0.0920251827956989,30,98,0.2,2
30,0.226546,"5",0.159124870967742,20,0.0674211290322581,30,98,0.2,2
30,0.193527,"6",0.141346161290323,20,0.0521808387096774,30,98,0.2,2
30,0.169136,"7",0.127114553763441,20,0.0420214462365592,30,98,0.2,2
30,0.150373,"8",0.115501086021505,20,0.0348719139784946,30,98,0.2,2
30,0.135482,"9",0.10585913172043,20,0.0296228682795699,30,98,0.2,2
30,0.123374,"10",0.0977334188172043,20,0.0256405811827957,30,98,0.2,2
30,0.113333,"11",0.0907970973118279,20,0.0225359026881721,30,98,0.2,2
30,0.10487,"12",0.0848087521505376,20,0.0200612478494624,30,98,0.2,2
30,0.0976387,"13",0.0795875795698925,20,0.0180511204301075,30,98,0.2,2
30,0.0913869,"14",0.0749959102150538,20,0.0163909897849462,30,98,0.2,2
30,0.606119,"1",0.229938456989247,20,0.376180543010753,30,98,0.5,2
30,0.382968,"2",0.20438173655914,20,0.17858626344086,30,98,0.5,2
30,0.283158,"3",0.175650107526882,20,0.107507892473118,30,98,0.5,2
30,0.226298,"4",0.1526965,20,0.0736015,30,98,0.5,2
30,0.189446,"5",0.134844241935484,20,0.0546017580645161,30,98,0.5,2
30,0.163556,"6",0.120772822580645,20,0.0427831774193548,30,98,0.5,2
30,0.144334,"7",0.109461274193548,20,0.0348727258064516,30,98,0.5,2
30,0.129475,"8",0.100192661290323,20,0.0292823387096774,30,98,0.5,2
30,0.117631,"9",0.0924681564516129,20,0.0251628435483871,30,98,0.5,2
30,0.107961,"10",0.0859349575268817,20,0.0220260424731183,30,98,0.5,2
30,0.0999072,"11",0.0803368666666667,20,0.0195703333333333,30,98,0.5,2
30,0.0930925,"12",0.0754877575268817,20,0.0176047424731183,30,98,0.5,2
30,0.087247,"13",0.0712461682795699,20,0.0160008317204301,30,98,0.5,2
30,0.0821749,"14",0.0675041467741936,20,0.0146707532258064,30,98,0.5,2
40,1.27658,"1",0.416413,30,0.860167,40,70,0.05,2
40,0.784292,"2",0.365551333333333,30,0.418740666666667,40,70,0.05,2
40,0.566459,"3",0.309556,30,0.256903,40,70,0.05,2
40,0.443582,"4",0.265231333333333,30,0.178350666666667,40,70,0.05,2
40,0.364683,"5",0.231032333333333,30,0.133650666666667,40,70,0.05,2
40,0.309737,"6",0.204277,30,0.10546,40,70,0.05,2
40,0.269277,"7",0.182921,30,0.086356,40,70,0.05,2
40,0.238244,"8",0.165540333333333,30,0.0727036666666667,40,70,0.05,2
40,0.213688,"9",0.151147666666667,30,0.0625403333333333,40,70,0.05,2
40,0.193776,"10",0.139048666666667,30,0.0547273333333333,40,70,0.05,2
40,0.177305,"11",0.128745333333333,30,0.0485596666666666,40,70,0.05,2
40,0.163453,"12",0.119868333333333,30,0.0435846666666666,40,70,0.05,2
40,0.151644,"13",0.112146,30,0.039498,40,70,0.05,2
40,0.141455,"14",0.105367333333333,30,0.0360876666666667,40,70,0.05,2
40,1.23768,"1",0.404999,30,0.832681,40,70,0.1,2
40,0.76164,"2",0.355722,30,0.405918,40,70,0.1,2
40,0.550887,"3",0.301500666666667,30,0.249386333333333,40,70,0.1,2
40,0.431958,"4",0.258573666666667,30,0.173384333333333,40,70,0.1,2
40,0.355569,"5",0.225443666666667,30,0.130125333333333,40,70,0.1,2
40,0.302358,"6",0.19952,30,0.102838,40,70,0.1,2
40,0.263167,"7",0.178823333333333,30,0.0843436666666667,40,70,0.1,2
40,0.233102,"8",0.161976333333333,30,0.0711256666666667,40,70,0.1,2
40,0.209309,"9",0.148024,30,0.061285,40,70,0.1,2
40,0.190011,"10",0.136294333333333,30,0.0537166666666667,40,70,0.1,2
40,0.174044,"11",0.126302666666667,30,0.0477413333333333,40,70,0.1,2
40,0.160614,"12",0.117695,30,0.042919,40,70,0.1,2
40,0.149161,"13",0.110204666666667,30,0.0389563333333333,40,70,0.1,2
40,0.139277,"14",0.103630333333333,30,0.0356466666666667,40,70,0.1,2
40,1.20054,"1",0.394107333333333,30,0.806432666666667,40,70,0.15,2
40,0.739998,"2",0.346342,30,0.393656,40,70,0.15,2
40,0.536002,"3",0.293812666666667,30,0.242189333333333,40,70,0.15,2
40,0.420839,"4",0.252218333333333,30,0.168620666666667,40,70,0.15,2
40,0.346845,"5",0.220109666666667,30,0.126735333333333,40,70,0.15,2
40,0.295288,"6",0.194978333333333,30,0.100309666666667,40,70,0.15,2
40,0.257306,"7",0.174910666666667,30,0.0823953333333333,40,70,0.15,2
40,0.228161,"8",0.158573,30,0.069588,40,70,0.15,2
40,0.20509,"9",0.145039666666667,30,0.0600503333333333,40,70,0.15,2
40,0.186372,"10",0.133659333333333,30,0.0527126666666667,40,70,0.15,2
40,0.170882,"11",0.123964,30,0.046918,40,70,0.15,2
40,0.157849,"12",0.11561,30,0.042239,40,70,0.15,2
40,0.146731,"13",0.10834,30,0.038391,40,70,0.15,2
40,0.137133,"14",0.101956666666667,30,0.0351763333333333,40,70,0.15,2
40,1.165,"1",0.383692333333333,30,0.781307666666667,40,70,0.2,2
40,0.71928,"2",0.337370333333333,30,0.381909666666667,40,70,0.2,2
40,0.521743,"3",0.286459,30,0.235284,40,70,0.2,2
40,0.410181,"4",0.246138,30,0.164043,40,70,0.2,2
40,0.338476,"5",0.215005666666667,30,0.123470333333333,40,70,0.2,2
40,0.288498,"6",0.190632,30,0.097866,40,70,0.2,2
40,0.251668,"7",0.171164666666667,30,0.0805033333333333,40,70,0.2,2
40,0.2234,"8",0.155311666666667,30,0.0680883333333333,40,70,0.2,2
40,0.201016,"9",0.142177333333333,30,0.0588386666666667,40,70,0.2,2
40,0.182851,"10",0.131130666666667,30,0.0517203333333333,40,70,0.2,2
40,0.167812,"11",0.121717666666667,30,0.0460943333333333,40,70,0.2,2
40,0.155156,"12",0.113605,30,0.041551,40,70,0.2,2
40,0.144355,"13",0.106543333333333,30,0.0378116666666667,40,70,0.2,2
40,0.135028,"14",0.1003412,30,0.0346868,40,70,0.2,2
40,0.979536,"1",0.329495666666667,30,0.650040333333333,40,70,0.5,2
40,0.610964,"2",0.29067,30,0.320294,40,70,0.5,2
40,0.447069,"3",0.248166333333333,30,0.198902666666667,40,70,0.5,2
40,0.354253,"4",0.214467,30,0.139786,40,70,0.5,2
40,0.294451,"5",0.188403,30,0.106048,40,70,0.5,2
40,0.252675,"6",0.167962666666667,30,0.0847123333333333,40,70,0.5,2
40,0.221821,"7",0.151607333333333,30,0.0702136666666666,40,70,0.5,2
40,0.198086,"8",0.138265333333333,30,0.0598206666666667,40,70,0.5,2
40,0.17925,"9",0.127191333333333,30,0.0520586666666666,40,70,0.5,2
40,0.16393,"10",0.117861333333333,30,0.0460686666666666,40,70,0.5,2
40,0.151217,"11",0.109897,30,0.04132,40,70,0.5,2
40,0.140492,"12",0.103019666666667,30,0.0374723333333333,40,70,0.5,2
40,0.131318,"13",0.0970226666666667,30,0.0342953333333333,40,70,0.5,2
40,0.123375,"14",0.0917456,30,0.0316294,40,70,0.5,2
40,1.27009,"1",0.414607333333333,30,0.855482666666667,40,80,0.05,2
40,0.78061,"2",0.364014666666667,30,0.416595333333333,40,80,0.05,2
40,0.563998,"3",0.308321,30,0.255677,40,80,0.05,2
40,0.441798,"4",0.264232333333333,30,0.177565666666667,40,80,0.05,2
40,0.363323,"5",0.230212,30,0.133111,40,80,0.05,2
40,0.308668,"6",0.203594333333333,30,0.105073666666667,40,80,0.05,2
40,0.268418,"7",0.182346,30,0.086072,40,80,0.05,2
40,0.237544,"8",0.165051666666667,30,0.0724923333333333,40,80,0.05,2
40,0.213113,"9",0.15073,30,0.062383,40,80,0.05,2
40,0.193299,"10",0.138689333333333,30,0.0546096666666667,40,80,0.05,2
40,0.176909,"11",0.128434333333333,30,0.0484746666666667,40,80,0.05,2
40,0.163125,"12",0.1196,30,0.043525,40,80,0.05,2
